Date;Close;Open;High;Low
04/27/2021;3442.61;3440.09;3443.85;3417.26
04/26/2021;3441.17;3484.11;3497.12;3438.57
04/23/2021;3474.17;3462.09;3482.36;3456.33
04/22/2021;3465.11;3482.83;3485.36;3456.32
04/21/2021;3472.93;3456.30;3481.25;3450.11
04/20/2021;3472.94;3467.15;3494.30;3463.46
04/19/2021;3477.55;3427.55;3479.01;3414.36
04/16/2021;3426.62;3407.19;3432.63;3394.13
04/15/2021;3398.99;3409.61;3409.61;3373.09
04/14/2021;3416.72;3397.02;3420.03;3392.98
04/13/2021;3396.47;3411.29;3425.39;3387.90
04/12/2021;3412.95;3445.97;3456.16;3403.90
04/09/2021;3450.68;3475.44;3475.45;3442.14
04/08/2021;3482.55;3467.49;3495.91;3459.32
04/07/2021;3479.63;3483.42;3483.42;3453.19
04/06/2021;3482.97;3491.63;3493.28;3471.76
04/02/2021;3484.39;3472.63;3487.59;3462.83
04/01/2021;3466.33;3444.81;3470.03;3438.83
03/31/2021;3441.91;3452.21;3452.21;3420.83
03/30/2021;3456.68;3432.53;3457.63;3423.32
03/29/2021;3435.30;3429.63;3449.83;3409.89
03/26/2021;3418.33;3373.32;3423.22;3373.32
03/25/2021;3363.59;3355.07;3382.23;3344.97
03/24/2021;3367.06;3394.13;3415.29;3362.18
03/23/2021;3411.51;3445.34;3445.42;3390.05
03/22/2021;3443.44;3406.12;3443.66;3404.23
03/19/2021;3404.66;3423.87;3439.52;3389.29
03/18/2021;3463.07;3449.64;3478.14;3449.38
03/17/2021;3445.55;3435.73;3454.06;3410.28
03/16/2021;3446.73;3424.65;3448.88;3406.17
03/15/2021;3419.95;3441.88;3457.49;3392.51
03/12/2021;3453.08;3447.20;3454.51;3417.24
03/11/2021;3436.83;3369.90;3436.83;3369.90
03/10/2021;3357.74;3389.84;3397.03;3354.82
03/09/2021;3359.29;3415.34;3429.15;3328.31
03/08/2021;3421.41;3524.98;3542.30;3421.22
03/05/2021;3501.99;3463.31;3523.57;3456.67
03/04/2021;3503.49;3546.64;3552.20;3487.38
03/03/2021;3576.90;3500.16;3577.62;3498.72
03/02/2021;3508.59;3566.85;3566.85;3485.36
03/01/2021;3551.40;3531.48;3552.57;3511.99
02/26/2021;3509.08;3514.56;3550.41;3500.70
02/25/2021;3585.05;3595.54;3608.56;3568.47
02/24/2021;3564.08;3638.94;3645.65;3531.59
02/23/2021;3636.36;3617.70;3672.15;3617.70
02/22/2021;3642.44;3707.19;3717.27;3642.44
02/19/2021;3696.17;3661.78;3699.65;3634.01
02/18/2021;3675.36;3721.09;3731.69;3663.66
02/10/2021;3655.09;3612.61;3662.77;3612.50
02/09/2021;3603.49;3539.77;3604.01;3528.68
02/08/2021;3532.45;3504.56;3542.21;3492.13
02/05/2021;3496.33;3509.49;3536.54;3492.96
02/04/2021;3501.86;3503.78;3524.72;3465.77
02/03/2021;3517.31;3531.15;3544.01;3508.51
02/02/2021;3533.68;3510.81;3535.50;3495.57
02/01/2021;3505.28;3477.17;3506.39;3469.88
01/29/2021;3483.07;3521.72;3531.60;3446.55
01/28/2021;3505.18;3534.67;3549.54;3496.88
01/27/2021;3573.34;3567.55;3578.80;3546.49
01/26/2021;3569.43;3610.97;3610.97;3564.74
01/25/2021;3624.24;3605.36;3637.10;3591.02
01/22/2021;3606.75;3616.54;3616.54;3585.03
01/21/2021;3621.26;3590.92;3636.24;3585.80
01/20/2021;3583.09;3564.12;3589.96;3556.44
01/19/2021;3566.38;3596.36;3603.15;3553.02
01/18/2021;3596.22;3554.80;3608.77;3544.26
01/15/2021;3566.38;3566.28;3589.27;3533.79
01/14/2021;3565.90;3584.93;3599.06;3559.60
01/13/2021;3598.65;3613.28;3622.35;3575.59
01/12/2021;3608.34;3518.01;3608.34;3517.47
01/11/2021;3531.50;3571.32;3597.70;3516.99
01/08/2021;3570.11;3577.69;3588.06;3544.89
01/07/2021;3576.20;3552.91;3576.20;3526.62
01/06/2021;3550.88;3530.91;3556.80;3513.13
01/05/2021;3528.68;3492.19;3528.68;3484.72
01/04/2021;3502.96;3474.68;3511.66;3457.21
12/31/2020;3473.07;3419.73;3474.92;3419.73
12/30/2020;3414.45;3375.01;3414.45;3374.42
12/29/2020;3379.04;3399.29;3407.09;3376.09
12/28/2020;3397.29;3396.36;3412.52;3383.65
12/25/2020;3396.56;3351.79;3397.01;3348.35
12/24/2020;3363.11;3382.19;3394.07;3354.02
12/23/2020;3382.32;3362.47;3394.21;3360.20
12/22/2020;3356.78;3410.97;3415.75;3353.86
12/21/2020;3420.57;3394.39;3423.61;3381.12
12/18/2020;3394.90;3400.49;3413.81;3382.75
12/17/2020;3404.87;3367.28;3406.15;3354.01
12/16/2020;3366.98;3371.26;3378.66;3359.17
12/15/2020;3367.23;3366.58;3373.56;3348.42
12/14/2020;3369.12;3349.53;3371.13;3338.63
12/11/2020;3347.19;3381.01;3383.18;3325.17
12/10/2020;3373.28;3365.73;3384.89;3357.75
12/09/2020;3371.96;3416.08;3422.54;3371.92
12/08/2020;3410.18;3417.69;3428.66;3403.03
12/07/2020;3416.60;3446.65;3449.58;3414.31
12/04/2020;3444.58;3436.73;3448.40;3417.05
12/03/2020;3442.14;3448.54;3452.16;3428.80
12/02/2020;3449.38;3453.52;3465.73;3435.87
12/01/2020;3451.94;3388.99;3457.64;3386.91
11/30/2020;3391.76;3418.16;3456.74;3391.76
11/27/2020;3408.31;3373.84;3408.31;3364.49
11/26/2020;3369.73;3360.06;3371.45;3344.28
11/25/2020;3362.33;3417.51;3423.49;3362.33
11/24/2020;3402.82;3407.41;3413.93;3396.24
11/23/2020;3414.49;3384.10;3431.65;3377.99
11/20/2020;3377.73;3359.60;3380.15;3356.31
11/19/2020;3363.09;3339.09;3367.33;3330.45
11/18/2020;3347.30;3337.33;3358.89;3333.99
11/17/2020;3339.90;3347.15;3347.70;3323.95
11/16/2020;3346.97;3325.62;3346.97;3313.65
11/13/2020;3310.10;3327.23;3327.23;3291.64
11/12/2020;3338.68;3344.46;3350.28;3329.49
11/11/2020;3342.20;3354.02;3365.84;3339.04
11/10/2020;3360.15;3387.62;3387.62;3346.17
11/09/2020;3373.73;3329.43;3380.82;3329.43
11/06/2020;3312.16;3326.46;3326.46;3292.15
11/05/2020;3320.13;3305.58;3320.41;3291.60
11/04/2020;3277.44;3273.43;3286.62;3254.11
11/03/2020;3271.07;3239.81;3278.38;3237.85
11/02/2020;3225.12;3228.72;3242.80;3209.91
10/30/2020;3224.53;3278.63;3279.86;3219.42
10/29/2020;3272.73;3235.76;3289.77;3231.12
10/28/2020;3269.24;3256.22;3275.87;3238.38
10/27/2020;3254.32;3240.74;3258.34;3235.54
10/26/2020;3251.12;3258.70;3264.45;3226.60
10/23/2020;3278.00;3308.16;3326.05;3276.62
10/22/2020;3312.50;3315.82;3320.88;3281.37
10/21/2020;3325.02;3332.15;3332.15;3304.17
10/20/2020;3328.10;3307.15;3328.10;3293.77
10/19/2020;3312.67;3351.10;3371.09;3307.84
10/16/2020;3336.36;3334.46;3348.95;3319.11
10/15/2020;3332.18;3342.92;3354.58;3330.00
10/14/2020;3340.78;3353.62;3353.62;3332.96
10/13/2020;3359.75;3353.12;3361.83;3334.50
10/12/2020;3358.47;3287.33;3359.15;3286.11
10/09/2020;3272.08;3262.61;3280.51;3260.19
09/30/2020;3218.05;3232.71;3244.91;3202.34
09/29/2020;3224.36;3231.85;3242.79;3219.79
09/28/2020;3217.53;3224.98;3238.18;3210.89
09/25/2020;3219.42;3234.37;3239.47;3208.03
09/24/2020;3223.18;3262.88;3265.35;3221.24
09/23/2020;3279.71;3278.84;3289.76;3264.89
09/22/2020;3274.30;3290.67;3320.23;3265.70
09/21/2020;3316.94;3348.90;3350.59;3313.07
09/18/2020;3338.09;3270.91;3338.32;3268.53
09/17/2020;3270.44;3277.32;3290.41;3248.50
09/16/2020;3283.92;3293.17;3302.46;3271.07
09/15/2020;3295.68;3277.13;3297.69;3263.75
09/14/2020;3278.81;3275.92;3283.53;3261.15
09/11/2020;3260.35;3225.78;3262.50;3220.54
09/10/2020;3234.82;3282.23;3285.47;3227.64
09/09/2020;3254.63;3281.00;3289.61;3238.56
09/08/2020;3316.42;3301.22;3324.39;3276.44
09/07/2020;3292.59;3349.92;3368.24;3285.63
09/04/2020;3355.37;3336.41;3360.11;3328.55
09/03/2020;3384.98;3404.03;3425.63;3374.26
09/02/2020;3404.80;3420.47;3421.40;3377.21
09/01/2020;3410.61;3389.74;3410.61;3381.71
08/31/2020;3395.68;3416.55;3442.74;3395.47
08/28/2020;3403.81;3346.29;3405.88;3339.65
08/27/2020;3350.11;3333.49;3351.83;3312.99
08/26/2020;3329.74;3371.81;3382.60;3320.14
08/25/2020;3373.58;3392.88;3408.87;3364.16
08/24/2020;3385.64;3391.11;3396.57;3368.03
08/21/2020;3380.68;3380.23;3393.92;3358.00
08/20/2020;3363.90;3385.96;3394.56;3352.78
08/19/2020;3408.13;3444.56;3454.46;3406.16
08/18/2020;3451.09;3441.93;3456.72;3432.64
08/17/2020;3438.80;3373.90;3450.90;3369.37
08/14/2020;3360.10;3315.67;3362.03;3302.74
08/13/2020;3320.73;3328.18;3338.15;3309.46
08/12/2020;3319.27;3327.49;3335.73;3263.27
08/11/2020;3340.29;3379.49;3409.06;3336.09
08/10/2020;3379.25;3341.53;3399.93;3335.04
08/07/2020;3354.04;3370.59;3374.13;3307.71
08/06/2020;3386.46;3380.76;3392.70;3334.33
08/05/2020;3377.56;3363.33;3383.64;3333.88
08/04/2020;3371.69;3376.44;3391.07;3352.50
08/03/2020;3367.97;3332.18;3368.10;3327.68
07/31/2020;3310.01;3280.80;3333.79;3261.61
07/30/2020;3286.82;3299.57;3312.45;3282.16
07/29/2020;3294.55;3221.99;3294.55;3209.99
07/28/2020;3227.96;3226.13;3245.30;3208.49
07/27/2020;3205.23;3210.39;3221.98;3174.66
07/24/2020;3196.77;3310.64;3319.13;3184.96
07/23/2020;3325.11;3306.15;3336.30;3257.83
07/22/2020;3333.16;3315.18;3381.98;3311.79
07/21/2020;3320.89;3330.55;3336.68;3300.57
07/20/2020;3314.15;3243.91;3314.15;3220.68
07/17/2020;3214.13;3214.40;3252.78;3181.27
07/16/2020;3210.10;3356.36;3373.53;3209.73
07/15/2020;3361.30;3422.08;3432.45;3345.75
07/14/2020;3414.62;3435.02;3451.22;3366.08
07/13/2020;3443.29;3379.39;3458.79;3369.04
07/10/2020;3383.32;3418.93;3433.11;3372.51
07/09/2020;3450.59;3403.48;3456.97;3393.64
07/08/2020;3403.44;3337.55;3421.53;3327.71
07/07/2020;3345.34;3380.95;3407.08;3336.24
07/06/2020;3332.88;3187.84;3337.27;3187.84
07/03/2020;3152.81;3104.00;3152.81;3104.00
07/02/2020;3090.57;3023.72;3092.44;3021.67
07/01/2020;3025.98;2991.18;3026.19;2984.98
06/30/2020;2984.67;2965.11;2990.83;2965.11
06/29/2020;2961.52;2973.08;2977.91;2951.77
06/24/2020;2979.55;2972.98;2982.94;2971.22
06/23/2020;2970.62;2960.89;2972.40;2949.85
06/22/2020;2965.27;2966.90;2983.44;2959.03
06/19/2020;2967.63;2938.79;2973.32;2935.82
06/18/2020;2939.32;2929.88;2942.90;2920.11
06/17/2020;2935.87;2932.67;2936.62;2919.04
06/16/2020;2931.75;2912.83;2931.78;2909.13
06/15/2020;2890.03;2908.28;2922.54;2890.03
06/12/2020;2919.74;2876.80;2930.26;2872.62
06/11/2020;2920.90;2939.79;2952.65;2912.19
06/10/2020;2943.75;2951.28;2951.33;2934.84
06/09/2020;2956.11;2939.54;2957.12;2932.94
06/08/2020;2937.77;2941.98;2950.07;2934.21
06/05/2020;2930.80;2923.19;2930.80;2909.12
06/04/2020;2919.25;2931.84;2932.97;2910.75
06/03/2020;2923.37;2930.39;2942.76;2922.66
06/02/2020;2921.40;2916.32;2926.36;2909.13
06/01/2020;2915.43;2871.96;2917.15;2871.96
05/29/2020;2852.35;2835.58;2855.38;2829.63
05/28/2020;2846.22;2838.21;2861.92;2820.15
05/27/2020;2836.80;2847.32;2849.00;2831.93
05/26/2020;2846.55;2827.90;2848.34;2825.90
05/25/2020;2817.97;2816.24;2821.50;2802.47
05/22/2020;2813.77;2863.05;2863.05;2808.02
05/21/2020;2867.92;2890.72;2891.52;2864.21
05/20/2020;2883.74;2896.47;2896.47;2876.18
05/19/2020;2898.58;2897.69;2900.22;2887.58
05/18/2020;2875.42;2872.52;2889.98;2862.27
05/15/2020;2868.46;2880.71;2884.22;2863.37
05/14/2020;2870.34;2887.06;2887.06;2869.18
05/13/2020;2898.05;2882.96;2900.26;2875.54
05/12/2020;2891.56;2894.62;2897.90;2871.23
05/11/2020;2894.80;2901.57;2914.28;2884.38
05/08/2020;2895.34;2882.71;2903.80;2879.20
05/07/2020;2871.52;2876.47;2882.02;2864.58
05/06/2020;2878.14;2831.63;2879.26;2830.65
04/30/2020;2860.08;2832.38;2865.59;2832.38
04/29/2020;2822.44;2801.38;2831.76;2800.74
04/28/2020;2810.02;2819.99;2821.74;2758.25
04/27/2020;2815.49;2812.24;2832.67;2802.96
04/24/2020;2808.53;2834.94;2834.94;2802.50
04/23/2020;2838.50;2850.51;2853.64;2835.90
04/22/2020;2843.98;2814.07;2843.98;2808.48
04/21/2020;2827.01;2842.24;2842.24;2808.02
04/20/2020;2852.55;2840.41;2852.99;2833.26
04/17/2020;2838.49;2835.56;2854.96;2830.02
04/16/2020;2819.93;2798.43;2823.34;2796.84
04/15/2020;2811.17;2826.66;2829.75;2808.70
04/14/2020;2827.28;2794.80;2827.30;2789.43
04/13/2020;2783.05;2784.60;2792.89;2774.08
04/10/2020;2796.63;2827.19;2833.01;2789.98
04/09/2020;2825.90;2825.84;2832.39;2820.43
04/08/2020;2815.37;2805.92;2823.21;2800.30
04/07/2020;2820.76;2806.97;2823.28;2801.84
04/03/2020;2763.99;2773.58;2780.59;2754.07
04/02/2020;2780.64;2720.23;2780.64;2719.90
04/01/2020;2734.52;2743.54;2773.36;2731.08
03/31/2020;2750.30;2767.31;2771.17;2743.12
03/30/2020;2747.21;2739.72;2759.10;2723.05
03/27/2020;2772.20;2792.98;2805.55;2771.76
03/26/2020;2764.91;2761.90;2788.50;2753.43
03/25/2020;2781.59;2775.30;2788.64;2757.80
03/24/2020;2722.44;2703.02;2723.41;2667.13
03/23/2020;2660.17;2677.59;2703.33;2656.50
03/20/2020;2745.62;2727.02;2751.90;2702.49
03/19/2020;2702.13;2719.41;2736.82;2646.80
03/18/2020;2728.76;2792.32;2815.87;2728.76
03/17/2020;2779.64;2796.28;2826.91;2715.22
03/16/2020;2789.25;2897.30;2898.03;2784.66
03/13/2020;2887.43;2804.23;2910.88;2799.98
03/12/2020;2923.49;2936.02;2944.47;2906.28
03/11/2020;2968.52;3001.76;3010.03;2968.52
03/10/2020;2996.76;2918.93;3000.30;2904.80
03/09/2020;2943.29;2987.18;2989.21;2940.71
03/06/2020;3034.51;3039.94;3052.44;3029.46
03/05/2020;3071.68;3036.15;3074.26;3022.93
03/04/2020;3011.67;2981.81;3012.00;2974.36
03/03/2020;2992.90;3006.89;3026.84;2976.62
03/02/2020;2970.93;2899.31;2982.51;2899.31
02/28/2020;2880.30;2924.64;2948.13;2878.54
02/27/2020;2991.33;2992.49;3009.46;2980.48
02/26/2020;2987.93;2978.42;3028.78;2974.94
02/25/2020;3013.05;2982.07;3016.95;2943.72
02/24/2020;3031.23;3027.89;3042.18;3007.36
02/21/2020;3039.67;3022.25;3058.90;3020.14
02/20/2020;3030.15;2981.88;3031.37;2968.45
02/19/2020;2975.40;2979.52;2998.27;2971.82
02/18/2020;2984.97;2981.41;2990.60;2960.78
02/17/2020;2983.62;2924.99;2983.64;2924.99
02/14/2020;2917.01;2899.87;2926.94;2899.57
02/13/2020;2906.07;2927.14;2935.41;2901.24
02/12/2020;2926.90;2895.56;2926.90;2892.42
02/11/2020;2901.67;2894.54;2913.82;2882.24
02/10/2020;2890.49;2860.50;2891.85;2851.05
02/07/2020;2875.96;2858.93;2875.96;2838.77
02/06/2020;2866.51;2826.89;2876.59;2807.61
02/05/2020;2818.09;2792.37;2842.74;2778.86
02/04/2020;2783.29;2685.27;2786.16;2685.27
02/03/2020;2746.61;2716.70;2766.58;2716.70
01/23/2020;2976.53;3037.95;3045.04;2955.35
01/22/2020;3060.75;3038.49;3069.25;3006.27
01/21/2020;3052.14;3085.79;3085.79;3051.23
01/20/2020;3095.79;3082.11;3096.31;3070.48
01/17/2020;3075.50;3081.46;3091.95;3067.25
01/16/2020;3074.08;3095.73;3096.37;3070.88
01/15/2020;3090.04;3103.17;3107.94;3082.04
01/14/2020;3106.82;3120.67;3127.17;3105.60
01/13/2020;3115.57;3091.49;3115.57;3075.38
01/10/2020;3092.29;3102.29;3105.22;3081.40
01/09/2020;3094.88;3082.64;3097.33;3080.13
01/08/2020;3066.89;3094.24;3094.24;3059.13
01/07/2020;3104.80;3085.49;3105.45;3084.33
01/06/2020;3083.41;3070.91;3107.20;3065.31
01/03/2020;3083.79;3089.02;3093.82;3074.52
01/02/2020;3085.20;3066.34;3098.10;3066.34
12/31/2019;3050.12;3036.39;3051.68;3030.51
12/30/2019;3040.02;2998.17;3041.40;2983.34
12/27/2019;3005.04;3006.85;3036.11;3003.63
12/26/2019;3007.35;2981.25;3007.35;2980.40
12/25/2019;2981.88;2980.43;2988.29;2970.66
12/24/2019;2982.68;2965.83;2983.82;2960.68
12/23/2019;2962.75;2999.04;3009.34;2960.43
12/20/2019;3004.94;3019.64;3027.48;3002.26
12/19/2019;3017.07;3017.15;3021.42;3007.99
12/18/2019;3017.04;3021.47;3033.23;3011.72
12/17/2019;3022.42;2985.26;3039.38;2982.50
12/16/2019;2984.39;2970.97;2984.64;2958.71
12/13/2019;2967.68;2937.78;2969.98;2935.85
12/12/2019;2915.70;2926.34;2926.34;2913.48
12/11/2019;2924.42;2922.60;2928.26;2915.00
12/10/2019;2917.32;2908.94;2919.20;2902.79
12/09/2019;2914.48;2914.46;2919.59;2905.25
12/06/2019;2912.01;2902.28;2912.01;2894.75
12/05/2019;2899.47;2886.52;2902.00;2885.08
12/04/2019;2878.12;2876.91;2882.50;2869.42
12/03/2019;2884.70;2869.88;2884.86;2857.32
12/02/2019;2875.81;2874.45;2888.89;2870.24
11/29/2019;2871.98;2885.97;2892.39;2858.58
11/28/2019;2889.69;2902.36;2909.84;2883.43
11/27/2019;2903.19;2905.40;2914.49;2893.42
11/26/2019;2907.06;2912.52;2915.04;2897.93
11/25/2019;2906.17;2885.61;2906.61;2880.65
11/22/2019;2885.29;2906.24;2925.02;2873.99
11/21/2019;2903.64;2902.55;2910.36;2891.53
11/20/2019;2911.05;2928.11;2930.49;2907.42
11/19/2019;2933.99;2904.28;2933.99;2902.86
11/18/2019;2909.20;2889.55;2911.38;2884.09
11/15/2019;2891.34;2911.35;2917.83;2891.20
11/14/2019;2909.87;2907.74;2917.37;2899.62
11/13/2019;2905.24;2913.02;2913.86;2893.97
11/12/2019;2914.82;2913.00;2918.30;2891.51
11/11/2019;2909.97;2949.96;2949.96;2906.77
11/08/2019;2964.18;2993.98;2998.76;2962.84
11/07/2019;2978.71;2978.15;2988.95;2969.12
11/06/2019;2978.60;2992.04;2995.56;2969.72
11/05/2019;2991.56;2977.70;3008.31;2968.03
11/04/2019;2975.49;2964.58;2983.06;2964.58
11/01/2019;2958.20;2924.34;2959.83;2917.15
10/31/2019;2929.06;2944.84;2946.75;2923.52
10/30/2019;2939.32;2949.46;2953.30;2934.83
10/29/2019;2954.18;2979.04;2979.04;2954.18
10/28/2019;2980.05;2958.69;2980.13;2956.96
10/25/2019;2954.93;2940.47;2958.24;2920.52
10/24/2019;2940.92;2944.01;2953.04;2927.06
10/23/2019;2941.62;2952.97;2957.30;2934.63
10/22/2019;2954.38;2945.60;2954.64;2934.39
10/21/2019;2939.62;2933.90;2940.32;2917.69
10/18/2019;2938.14;2982.34;2987.20;2933.24
10/17/2019;2977.33;2979.99;2986.72;2969.57
10/16/2019;2978.71;2992.61;3010.42;2975.92
10/15/2019;2991.05;3005.66;3005.66;2986.30
10/14/2019;3007.88;2993.96;3026.38;2989.81
10/11/2019;2973.66;2954.82;2980.79;2943.01
10/10/2019;2947.71;2923.71;2949.24;2918.23
10/09/2019;2924.86;2902.08;2924.86;2891.54
10/08/2019;2913.57;2905.76;2933.02;2905.76
09/30/2019;2905.19;2927.92;2936.48;2905.19
09/27/2019;2932.17;2929.49;2939.08;2920.93
09/26/2019;2929.09;2964.48;2970.04;2928.26
09/25/2019;2955.43;2977.67;2977.67;2955.43
09/24/2019;2985.34;2979.48;3002.90;2973.76
09/23/2019;2977.08;2998.40;2998.40;2960.83
09/20/2019;3006.45;3004.81;3011.34;2996.19
09/19/2019;2999.28;2992.92;2999.28;2975.40
09/18/2019;2985.66;2984.08;2996.40;2982.40
09/17/2019;2978.12;3023.71;3023.71;2970.57
09/16/2019;3030.75;3041.92;3042.93;3020.05
09/12/2019;3031.24;3016.63;3033.47;3005.19
09/11/2019;3008.81;3029.93;3030.56;3004.22
09/10/2019;3021.20;3027.41;3027.41;3005.38
09/09/2019;3024.74;3023.78;3026.24;3005.69
09/06/2019;2999.60;2996.62;2999.94;2981.60
09/05/2019;2985.86;2972.66;3015.84;2972.66
09/04/2019;2957.41;2927.75;2957.41;2925.88
09/03/2019;2930.15;2925.94;2930.15;2915.20
09/02/2019;2924.11;2886.94;2928.48;2883.68
08/30/2019;2886.24;2907.38;2914.58;2874.10
08/29/2019;2890.92;2896.00;2898.60;2878.59
08/28/2019;2893.76;2901.63;2905.44;2887.01
08/27/2019;2902.19;2879.52;2919.64;2879.41
08/26/2019;2863.57;2851.02;2870.49;2849.24
08/23/2019;2897.43;2885.15;2902.46;2878.74
08/22/2019;2883.44;2887.66;2888.50;2867.55
08/21/2019;2880.33;2875.47;2885.59;2872.56
08/20/2019;2880.00;2879.08;2892.08;2875.00
08/19/2019;2883.10;2835.52;2883.10;2829.85
08/16/2019;2823.82;2817.57;2840.32;2811.80
08/15/2019;2815.80;2762.34;2815.90;2756.83
08/14/2019;2808.91;2824.49;2829.89;2807.72
08/13/2019;2797.26;2798.05;2802.04;2790.61
08/12/2019;2814.99;2781.98;2814.99;2776.62
08/09/2019;2774.75;2805.59;2808.33;2770.48
08/08/2019;2794.55;2784.18;2799.69;2782.24
08/07/2019;2768.68;2789.02;2792.69;2768.68
08/06/2019;2777.56;2776.99;2787.42;2733.92
08/05/2019;2821.50;2854.58;2863.69;2821.50
08/02/2019;2867.84;2861.33;2872.47;2851.44
08/01/2019;2908.77;2920.85;2927.34;2901.75
07/31/2019;2932.51;2944.40;2944.40;2926.49
07/30/2019;2952.34;2946.26;2965.63;2946.26
07/29/2019;2941.01;2943.92;2948.47;2932.98
07/26/2019;2944.54;2928.06;2948.33;2924.45
07/25/2019;2937.36;2923.19;2937.36;2916.15
07/24/2019;2923.28;2907.93;2936.45;2907.79
07/23/2019;2899.94;2886.90;2901.36;2883.05
07/22/2019;2886.97;2925.79;2927.16;2879.69
07/19/2019;2924.20;2909.68;2939.60;2909.68
07/18/2019;2901.18;2921.74;2921.74;2901.18
07/17/2019;2931.69;2933.02;2942.07;2924.46
07/16/2019;2937.62;2938.64;2944.82;2931.29
07/15/2019;2942.19;2921.55;2955.00;2886.70
07/12/2019;2930.55;2915.34;2938.53;2905.81
07/11/2019;2917.76;2928.06;2945.80;2907.89
07/10/2019;2915.30;2935.19;2936.75;2908.16
07/09/2019;2928.23;2928.82;2937.76;2912.81
07/08/2019;2933.36;2997.81;2997.81;2918.72
07/05/2019;3011.06;3004.74;3014.85;2990.92
07/04/2019;3005.25;3015.68;3024.50;2991.91
07/03/2019;3015.26;3031.83;3031.83;3006.32
07/02/2019;3043.94;3042.58;3048.48;3033.78
07/01/2019;3044.90;3024.62;3045.37;3014.69
06/28/2019;2978.88;2992.24;2992.24;2961.22
06/27/2019;2996.79;2982.61;3011.54;2981.05
06/26/2019;2976.28;2964.62;2986.91;2958.46
06/25/2019;2982.07;3004.91;3004.91;2948.99
06/24/2019;3008.15;3004.29;3012.83;2994.42
06/21/2019;3001.98;2990.37;3010.35;2989.25
06/20/2019;2987.12;2917.33;2997.39;2915.09
06/19/2019;2917.80;2944.12;2953.34;2916.21
06/18/2019;2890.16;2891.09;2898.33;2874.31
06/17/2019;2887.62;2880.42;2902.48;2877.39
06/14/2019;2881.97;2913.00;2924.32;2879.66
06/13/2019;2910.74;2905.29;2918.42;2885.92
06/12/2019;2909.38;2917.22;2924.70;2903.88
06/11/2019;2925.72;2854.07;2927.43;2854.07
06/10/2019;2852.13;2833.01;2861.13;2824.36
06/06/2019;2827.80;2862.33;2862.33;2822.19
06/05/2019;2861.42;2882.94;2888.77;2858.57
06/04/2019;2862.28;2887.64;2888.39;2851.97
06/03/2019;2890.08;2901.74;2920.83;2875.90
05/31/2019;2898.70;2904.50;2922.91;2895.58
05/30/2019;2905.81;2903.42;2907.85;2881.38
05/29/2019;2914.70;2894.83;2934.98;2890.66
05/28/2019;2909.91;2890.27;2924.04;2887.08
05/27/2019;2892.38;2851.28;2898.13;2833.04
05/24/2019;2852.99;2847.84;2871.86;2846.02
05/23/2019;2852.52;2880.84;2885.14;2846.96
05/22/2019;2891.70;2905.52;2912.40;2879.64
05/21/2019;2905.97;2867.71;2919.24;2862.50
05/20/2019;2870.60;2874.80;2882.63;2838.45
05/17/2019;2882.30;2955.77;2956.78;2873.80
05/16/2019;2955.71;2933.50;2956.17;2929.06
05/15/2019;2938.68;2902.64;2945.39;2902.64
05/14/2019;2883.61;2872.83;2909.20;2872.83
05/13/2019;2903.71;2905.07;2921.41;2892.17
05/10/2019;2939.21;2878.23;2941.45;2838.38
05/09/2019;2850.95;2871.20;2888.86;2845.04
05/08/2019;2893.76;2873.14;2929.43;2866.70
05/07/2019;2926.39;2914.29;2937.28;2889.07
05/06/2019;2906.46;2984.73;2986.54;2876.47
04/30/2019;3078.34;3052.62;3088.41;3052.62
04/29/2019;3062.50;3090.63;3107.76;3050.03
04/26/2019;3086.40;3108.16;3129.21;3085.80
04/25/2019;3123.83;3190.59;3193.75;3123.03
04/24/2019;3201.61;3203.56;3210.65;3156.61
04/23/2019;3198.59;3211.87;3231.58;3186.76
04/22/2019;3215.04;3278.49;3279.49;3206.88
04/19/2019;3270.80;3250.15;3274.33;3226.81
04/18/2019;3250.20;3261.07;3271.39;3241.83
04/17/2019;3263.12;3250.15;3275.33;3239.80
04/16/2019;3253.60;3164.40;3253.60;3153.21
04/15/2019;3177.79;3233.46;3253.98;3177.27
04/12/2019;3188.63;3184.86;3199.28;3168.04
04/11/2019;3189.96;3241.55;3254.13;3185.55
04/10/2019;3241.93;3224.65;3264.78;3204.88
04/09/2019;3239.66;3240.39;3251.65;3215.70
04/08/2019;3244.81;3271.27;3288.45;3210.52
04/04/2019;3246.57;3233.69;3254.14;3216.85
04/03/2019;3216.30;3159.15;3219.26;3152.33
04/02/2019;3176.82;3183.27;3193.27;3164.91
04/01/2019;3170.36;3111.66;3176.62;3111.66
03/29/2019;3090.76;3000.68;3093.03;2999.99
03/28/2019;2994.94;3009.80;3025.78;2991.78
03/27/2019;3022.72;3012.26;3022.76;2987.77
03/26/2019;2997.10;3057.56;3062.69;2988.49
03/25/2019;3043.03;3058.80;3087.00;3041.95
03/22/2019;3104.15;3100.73;3107.28;3064.88
03/21/2019;3101.45;3094.12;3125.02;3086.85
03/20/2019;3090.64;3084.17;3102.52;3053.45
03/19/2019;3090.97;3099.90;3113.43;3076.36
03/18/2019;3096.42;3027.80;3096.42;3009.51
03/15/2019;3021.75;3000.88;3048.12;2999.43
03/14/2019;2990.68;3013.60;3041.16;2968.82
03/13/2019;3026.95;3062.33;3065.29;3013.93
